lat,lon,ch4,co2,ch4_mean,co2_mean,oilindex,category,glat,glon,gid,index_joint,index_ch4,raw_dxch4,adjusted_ch4,log_co2,co2_high,ch4_high,quadrant
38.35,118.15,5.213138262430827,0.0,5.213138262430827,0.0,-0.7085883755591346,Low,38.35,118.15,38.35_118.15,-0.7759778036539733,0.315474569495854,2.235600159628272,0.2702198227178201,0.0,False,True,III: low CO2 / high CH4
38.35,118.25,2.833823323249817,0.0,2.833823323249817,0.0,-1.0734518605103205,Low,38.35,118.25,38.35_118.25,-1.0445468296309943,0.046905543518833,-0.6787790083106926,-4.518054563862789,0.0,False,False,IV: low CO2 / low CH4
38.35,118.35,2.20693838596344,0.0,2.20693838596344,0.0,-1.2083822286737242,Low,38.35,118.35,38.35_118.35,-1.143866490400047,-0.0524141172502197,2.866863446696718,-0.2987632826233153,0.0,False,False,IV: low CO2 / low CH4
38.35,118.45,1.664668341477712,0.0,1.664668341477712,0.0,-1.3483693000492782,Low,38.35,118.45,38.35_118.45,-1.2469082935932008,-0.1554559204433733,6.571553928828763,3.233712334211239,0.0,False,True,III: low CO2 / high CH4
38.35,118.55,0.6575675010681152,0.0,0.6575675010681152,0.0,-1.7071302620533806,Low,38.35,118.55,38.35_118.55,-1.5109853692614097,-0.4195329961115823,1.356185928164355,-0.4732791173727717,0.0,False,False,IV: low CO2 / low CH4
38.35,118.65,0.4117581695318222,0.0,0.4117581695318222,0.0,-1.828434618773142,Low,38.35,118.65,38.35_118.65,-1.6002751838761935,-0.5088228107263663,1.5735826481347883,-1.0742409752530413,0.0,False,False,IV: low CO2 / low CH4
38.35,118.75,0.3000546644131342,0.0,0.3000546644131342,0.0,-1.8907281326130887,Background,38.35,118.75,38.35_118.75,-1.6461282468071663,-0.5546758736573388,-0.2573938871835846,-3.1376106616639112,0.0,False,False,IV: low CO2 / low CH4
38.35,118.85,0.4031833360592524,0.0,0.4031833360592524,0.0,-1.8330387489545503,Background,38.35,118.85,38.35_118.85,-1.6036641959568565,-0.5122118228070289,4.053498151260642,1.9839573056754432,0.0,False,True,III: low CO2 / high CH4
38.35,118.95,2.812614997227987,0.0,2.812614997227987,0.0,-1.0776440243391223,Low,38.35,118.95,38.35_118.95,-1.0476326011665813,0.0438197719832459,5.910525827365394,3.789604521809345,0.0,False,True,III: low CO2 / high CH4
38.35,119.05,3890.2319885889688,34908.8828125,3890.2319885889688,34908.8828125,6.586863857172407,High,38.35,119.05,38.35_119.05,5.092802650930048,3.897748951088682,1.3334682120247143,-0.0736647407308826,10.460525243247272,True,True,I: high CO2 / high CH4
38.35,119.15,13.113783200581867,0.0,13.113783200581867,0.0,-0.0885323009543583,Medium,38.35,119.15,38.35_119.15,-0.3195663980839721,0.7718859750658552,2.274700952872081,1.4338060126018406,0.0,False,True,III: low CO2 / high CH4
38.35,119.25,2.8127166827519736,0.0,2.8127166827519736,0.0,-1.077623868990082,Low,38.35,119.25,38.35_119.25,-1.0476177652000258,0.0438346079498015,1.8976228829230608,3.7257780546131154,0.0,False,True,III: low CO2 / high CH4
38.35,119.35,2.6898216803868613,0.0,2.6898216803868613,0.0,-1.1023841048138383,Low,38.35,119.35,38.35_119.35,-1.065843300756255,0.0256090723935721,1.5933451949369315,3.172070028514732,0.0,False,True,III: low CO2 / high CH4
38.35,119.45,2.0035316745440164,0.0,2.0035316745440164,0.0,-1.2579028517158517,Low,38.35,119.45,38.35_119.45,-1.1803176729511833,-0.0888652998013559,-1.258410373331745,-1.3958580458180645,0.0,False,False,IV: low CO2 / low CH4
38.35,119.55,2.009738345940908,0.0,2.009738345940908,0.0,-1.2563428030990107,Low,38.35,119.55,38.35_119.55,-1.1791693510313894,-0.0877169778815621,-3.822469647793408,-2.0638749055325323,0.0,False,False,IV: low CO2 / low CH4
38.35,119.65,884.2533662319183,8593.533203125,884.2533662319183,8593.533203125,5.142502729472686,High,38.35,119.65,38.35_119.65,3.962808402571073,3.074131927015567,-4.173848138219255,-1.472333103714002,9.058881606059952,True,False,II: high CO2 / low CH4
38.35,119.75,1.8484716812769573,0.0,1.8484716812769573,0.0,-1.297960624066327,Low,38.35,119.75,38.35_119.75,-1.2098034322740592,-0.1183510591242317,-0.0333714716868363,1.7738751416646563,0.0,False,True,III: low CO2 / high CH4
38.35,119.85,1.1308399836222331,0.0,1.1308399836222331,0.0,-1.5173202058356996,Low,38.35,119.85,38.35_119.85,-1.3712698207848435,-0.2798174476350164,-3.608483802392677,-0.5142266632209146,0.0,False,False,IV: low CO2 / low CH4
38.35,119.95,1.195318341255188,0.0,1.195318341255188,0.0,-1.494791634586533,Low,38.35,119.95,38.35_119.95,-1.3546869707968487,-0.2632345976470215,-0.9313711864671746,-0.5209028368559921,0.0,False,False,IV: low CO2 / low CH4
38.45,117.85,0.0826941666503746,0.0,0.0826941666503746,0.0,-2.02898965092242,Background,38.45,117.85,38.45_117.85,-1.747899903423911,-0.6564475302740838,0.8328226967917979,0.0367605933256401,0.0,False,True,III: low CO2 / high CH4
38.45,117.95,0.0642715338617562,0.0,0.0642715338617562,0.0,-2.0419592687828816,Background,38.45,117.95,38.45_117.95,-1.7574465908282275,-0.6659942176784001,2.4515357030105407,0.2489594074277192,0.0,False,True,III: low CO2 / high CH4
38.45,118.05,0.8044528464476267,0.0,0.8044528464476267,0.0,-1.6429650580227662,Low,38.45,118.05,38.45_118.05,-1.4637545910145142,-0.3723022178646869,-4.306809465047825,-1.159071857804338,0.0,False,False,IV: low CO2 / low CH4
38.45,118.15,1.0498841603597004,0.0,1.0498841603597004,0.0,-1.5465914244636223,Low,38.45,118.15,38.45_118.15,-1.392815804420651,-0.3013634312708232,1.5400738604177322,1.2608031828348203,0.0,False,True,III: low CO2 / high CH4
38.45,118.25,1.0632704893747966,0.0,1.0632704893747966,0.0,-1.5416724120202825,Low,38.45,118.25,38.45_118.25,-1.3891950135353872,-0.2977426403855599,-0.7314721308203677,-2.0830032604598494,0.0,False,False,IV: low CO2 / low CH4
38.45,118.35,1.4506700038909912,0.0,1.4506700038909912,0.0,-1.4116366315512257,Low,38.45,118.35,38.45_118.35,-1.2934781650614748,-0.2020257919116475,2.2086582571404425,-0.0674882924205153,0.0,False,True,III: low CO2 / high CH4
38.45,118.45,1916.3662759462995,17747.294840494793,1916.3662759462995,17747.294840494793,5.89491869488625,High,38.45,118.45,38.45_118.45,4.5512217733980265,3.5040360608082293,5.283840767236641,0.1782441385538963,9.784044724964756,True,True,I: high CO2 / high CH4
38.45,118.55,1.0466188192367554,0.0,1.0466188192367554,0.0,-1.5477961976859254,Low,38.45,118.55,38.45_118.55,-1.3937026149242568,-0.3022502417744294,2.4798498411972507,0.0717935828667022,0.0,False,True,III: low CO2 / high CH4
38.45,118.65,0.3927411635716756,0.0,0.3927411635716756,0.0,-1.838683663527144,Background,38.45,118.65,38.45_118.65,-1.6078193095020987,-0.5163669363522713,-2.663398253828705,-2.209609984680444,0.0,False,False,IV: low CO2 / low CH4
38.45,118.75,0.3834858338038127,0.0,0.3834858338038127,0.0,-1.84372247911924,Background,38.45,118.75,38.45_118.75,-1.6115282851915351,-0.5200759120417077,0.106739975634235,-0.857338190579387,0.0,False,False,IV: low CO2 / low CH4
38.45,118.85,0.4205694943666458,0.0,0.4205694943666458,0.0,-1.823732549203556,Low,38.45,118.85,38.45_118.85,-1.5968140804869386,-0.5053617073371114,0.2450127760104223,2.2500320783354995,0.0,False,True,III: low CO2 / high CH4
38.45,118.95,0.8358225127061208,0.0,0.8358225127061208,0.0,-1.6299400996400184,Low,38.45,118.95,38.45_118.95,-1.4541671685112352,-0.3627147953614078,-1.6424128653348504,2.9465645639353526,0.0,False,True,III: low CO2 / high CH4
38.45,119.05,1268.2574305733044,10774.28474934896,1268.2574305733044,10774.28474934896,5.467301635471864,High,38.45,119.05,38.45_119.05,4.2126680424736485,3.274563386708786,-1.5310576847305946,-0.1170496324347329,9.285010341476497,True,False,II: high CO2 / low CH4
38.45,119.15,1.4913866718610127,0.0,1.4913866718610127,0.0,-1.3991839102904124,Low,38.45,119.15,38.45_119.15,-1.284311955348197,-0.1928595821983696,1.775964804182231,3.2537915733217155,0.0,False,True,III: low CO2 / high CH4
38.45,119.25,1.729606668154399,0.0,1.729606668154399,0.0,-1.3301731745991126,Low,38.45,119.25,38.45_119.25,-1.233514474013364,-0.1420621008635364,2.950993632369583,3.853842434003045,0.0,False,True,III: low CO2 / high CH4
38.45,119.35,1.5541066924730935,0.0,1.5541066924730935,0.0,-1.3803944261778684,Low,38.45,119.35,38.45_119.35,-1.2704813758168092,-0.1790290026669818,-0.6175525552706802,-0.1270968386660918,0.0,False,False,IV: low CO2 / low CH4
38.45,119.45,1.414893349011739,0.0,1.414893349011739,0.0,-1.422750477139017,Low,38.45,119.45,38.45_119.45,-1.3016588540245575,-0.2102064808747302,-1.1523386226575325,-0.51085568797155,0.0,False,False,IV: low CO2 / low CH4
38.45,119.55,1.2456066608428955,0.0,1.2456066608428955,0.0,-1.4776756384252043,Low,38.45,119.55,38.45_119.55,-1.3420882137074963,-0.2506358405576693,-3.4294913461372776,-0.3688030882696643,0.0,False,False,IV: low CO2 / low CH4
38.45,119.65,1.214418351650238,0.0,1.214418351650238,0.0,-1.488245067953059,Low,38.45,119.65,38.45_119.65,-1.349868168431682,-0.2584157952818547,-2.6597911299110795,-1.018795498295329,0.0,False,False,IV: low CO2 / low CH4
38.45,119.75,1.114109992980957,0.0,1.114109992980957,0.0,-1.5232770371423523,Low,38.45,119.75,38.45_119.75,-1.375654530266395,-0.2842021571165675,-2.080024695254993,-1.1211061590583784,0.0,False,False,IV: low CO2 / low CH4
38.45,119.85,0.9378850062688192,0.0,0.9378850062688192,0.0,-1.58905229493491,Low,38.45,119.85,38.45_119.85,-1.4240704382630474,-0.3326180651132199,-0.7415965159535228,0.4866033506133267,0.0,False,True,III: low CO2 / high CH4
38.45,119.95,1.076918323834737,0.0,1.076918323834737,0.0,-1.536690052032589,Low,38.45,119.95,38.45_119.95,-1.3855275937355114,-0.294075220585684,-0.5703593794633053,2.053633614533514,0.0,False,True,III: low CO2 / high CH4
